"","x","language","predictor","psychometric"
"14162",3.3014942073822,"ZH","vmi_qwenft","gaze_duration"
"14163",2.75058945655823,"ZH","vmi_qwenft","gaze_duration"
"14164",5.08256467819214,"ZH","vmi_qwenft","gaze_duration"
"14165",4.92939212560654,"ZH","vmi_qwenft","gaze_duration"
"14166",2.5760360622406,"ZH","vmi_qwenft","gaze_duration"
"14167",4.45960506439209,"ZH","vmi_qwenft","gaze_duration"
"14168",3.33524831771851,"ZH","vmi_qwenft","gaze_duration"
"14169",3.75765987873077,"ZH","vmi_qwenft","gaze_duration"
"14170",4.89268442630768,"ZH","vmi_qwenft","gaze_duration"
"14171",5.17069717884064,"ZH","vmi_qwenft","gaze_duration"
"14172",3.06955513000488,"ZH","vmi_qwenft","gaze_duration"
"14173",3.34475311279297,"ZH","vmi_qwenft","gaze_duration"
"14174",5.13667794704437,"ZH","vmi_qwenft","gaze_duration"
"14175",4.25272127628326,"ZH","vmi_qwenft","gaze_duration"
"14176",2.6302820110321,"ZH","vmi_qwenft","gaze_duration"
"14177",4.70954855918884,"ZH","vmi_qwenft","gaze_duration"
"14178",3.79405185222626,"ZH","vmi_qwenft","gaze_duration"
"14179",3.79405185222626,"ZH","vmi_qwenft","gaze_duration"
"14180",3.01288112640381,"ZH","vmi_qwenft","gaze_duration"
"14181",4.27579924106598,"ZH","vmi_qwenft","gaze_duration"
"14182",4.76649710178375,"ZH","vmi_qwenft","gaze_duration"
"14183",5.28011855125427,"ZH","vmi_qwenft","gaze_duration"
"14184",3.76620992660522,"ZH","vmi_qwenft","gaze_duration"
"14185",4.39904185771942,"ZH","vmi_qwenft","gaze_duration"
"14186",4.4038747215271,"ZH","vmi_qwenft","gaze_duration"
"14187",4.47759827613831,"ZH","vmi_qwenft","gaze_duration"
"14188",4.15700563430786,"ZH","vmi_qwenft","gaze_duration"
"14189",3.3909090423584,"ZH","vmi_qwenft","gaze_duration"
"14190",3.2543238067627,"ZH","vmi_qwenft","gaze_duration"
"14191",3.02136215209961,"ZH","vmi_qwenft","gaze_duration"
"14192",2.88969573020935,"ZH","vmi_qwenft","gaze_duration"
"14193",4.3197945022583,"ZH","vmi_qwenft","gaze_duration"
"14194",5.06767019271851,"ZH","vmi_qwenft","gaze_duration"
"14195",5.39824565887451,"ZH","vmi_qwenft","gaze_duration"
"14196",3.07746252059937,"ZH","vmi_qwenft","gaze_duration"
"14197",5.01992043495178,"ZH","vmi_qwenft","gaze_duration"
"14198",3.01288112640381,"ZH","vmi_qwenft","gaze_duration"
"14199",4.27579924106598,"ZH","vmi_qwenft","gaze_duration"
"14200",3.76620992660522,"ZH","vmi_qwenft","gaze_duration"
"14201",4.39904185771942,"ZH","vmi_qwenft","gaze_duration"
"14202",3.03348406791687,"ZH","vmi_qwenft","gaze_duration"
"14203",4.22058638572693,"ZH","vmi_qwenft","gaze_duration"
"14204",4.40291544437408,"ZH","vmi_qwenft","gaze_duration"
"14205",3.49836119651794,"ZH","vmi_qwenft","gaze_duration"
"14206",3.24582609176636,"ZH","vmi_qwenft","gaze_duration"
"14207",5.35384347677231,"ZH","vmi_qwenft","gaze_duration"
"14208",4.21039577960968,"ZH","vmi_qwenft","gaze_duration"
"14209",3.44562443733215,"ZH","vmi_qwenft","gaze_duration"
"14210",3.9377498292923,"ZH","vmi_qwenft","gaze_duration"
"14211",3.06380828857422,"ZH","vmi_qwenft","gaze_duration"
"14212",4.44445892810822,"ZH","vmi_qwenft","gaze_duration"
"14213",3.92848702907562,"ZH","vmi_qwenft","gaze_duration"
"14214",5.01594134807587,"ZH","vmi_qwenft","gaze_duration"
"14215",3.04694541931152,"ZH","vmi_qwenft","gaze_duration"
"14216",2.80166276931763,"ZH","vmi_qwenft","gaze_duration"
"14217",3.34845313072205,"ZH","vmi_qwenft","gaze_duration"
"14218",4.76649710178375,"ZH","vmi_qwenft","gaze_duration"
"14219",5.28011855125427,"ZH","vmi_qwenft","gaze_duration"
"14220",4.46255072593689,"ZH","vmi_qwenft","gaze_duration"
"14221",4.17715057373047,"ZH","vmi_qwenft","gaze_duration"
"14222",5.37054924309254,"ZH","vmi_qwenft","gaze_duration"
"14223",3.59067150592804,"ZH","vmi_qwenft","gaze_duration"
"14224",4.56701227664947,"ZH","vmi_qwenft","gaze_duration"
"14225",4.97853800296783,"ZH","vmi_qwenft","gaze_duration"
"14226",3.0534952545166,"ZH","vmi_qwenft","gaze_duration"
"14227",5.11419465780258,"ZH","vmi_qwenft","gaze_duration"
"14228",5.1255886220932,"ZH","vmi_qwenft","gaze_duration"
"14229",4.00645002365112,"ZH","vmi_qwenft","gaze_duration"
"14230",4.08920296669006,"ZH","vmi_qwenft","gaze_duration"
"14231",4.9903821015358,"ZH","vmi_qwenft","gaze_duration"
"14232",5.24893846750259,"ZH","vmi_qwenft","gaze_duration"
"14233",2.87379344940186,"ZH","vmi_qwenft","gaze_duration"
"14234",4.91320296764374,"ZH","vmi_qwenft","gaze_duration"
"14235",2.81067499160767,"ZH","vmi_qwenft","gaze_duration"
"14236",5.46946651875973,"ZH","vmi_qwenft","gaze_duration"
"14237",3.73449322223663,"ZH","vmi_qwenft","gaze_duration"
"14238",4.09714838504791,"ZH","vmi_qwenft","gaze_duration"
"14239",3.5272615814209,"ZH","vmi_qwenft","gaze_duration"
"14240",5.11308747172356,"ZH","vmi_qwenft","gaze_duration"
"14241",3.75617631912231,"ZH","vmi_qwenft","gaze_duration"
"14242",3.61631258964539,"ZH","vmi_qwenft","gaze_duration"
"14243",4.23695572853088,"ZH","vmi_qwenft","gaze_duration"
"14244",3.41447481155395,"ZH","vmi_qwenft","gaze_duration"
"14245",2.50338634490967,"ZH","vmi_qwenft","gaze_duration"
"14246",3.76620992660522,"ZH","vmi_qwenft","gaze_duration"
"14247",4.39904185771942,"ZH","vmi_qwenft","gaze_duration"
"14248",3.6457873249054,"ZH","vmi_qwenft","gaze_duration"
"14249",4.22058638572693,"ZH","vmi_qwenft","gaze_duration"
"14250",2.87379344940186,"ZH","vmi_qwenft","gaze_duration"
"14251",4.91320296764374,"ZH","vmi_qwenft","gaze_duration"
"14252",3.80881628036499,"ZH","vmi_qwenft","gaze_duration"
"14253",5.24575051307678,"ZH","vmi_qwenft","gaze_duration"
"14254",2.80088695526123,"ZH","vmi_qwenft","gaze_duration"
"14255",5.34392793118954,"ZH","vmi_qwenft","gaze_duration"
"14256",3.80881628036499,"ZH","vmi_qwenft","gaze_duration"
"14257",5.24575051307678,"ZH","vmi_qwenft","gaze_duration"
"14258",3.18769296646118,"ZH","vmi_qwenft","gaze_duration"
"14259",2.85641368865967,"ZH","vmi_qwenft","gaze_duration"
"14260",3.9377498292923,"ZH","vmi_qwenft","gaze_duration"
"14261",3.06380828857422,"ZH","vmi_qwenft","gaze_duration"
"14262",3.52912887573242,"ZH","vmi_qwenft","gaze_duration"
"14263",3.9644181394577,"ZH","vmi_qwenft","gaze_duration"
"14264",5.3405087852478,"ZH","vmi_qwenft","gaze_duration"
"14265",4.79672863721848,"ZH","vmi_qwenft","gaze_duration"
"14266",3.42582091331482,"ZH","vmi_qwenft","gaze_duration"
"14267",3.76620992660522,"ZH","vmi_qwenft","gaze_duration"
"14268",4.39904185771942,"ZH","vmi_qwenft","gaze_duration"
"14269",3.63184114933014,"ZH","vmi_qwenft","gaze_duration"
"14270",3.11257823944092,"ZH","vmi_qwenft","gaze_duration"
"14271",3.9522522354126,"ZH","vmi_qwenft","gaze_duration"
"14272",4.83637234210968,"ZH","vmi_qwenft","gaze_duration"
"14273",4.81400069236755,"ZH","vmi_qwenft","gaze_duration"
"14274",3.13127526283264,"ZH","vmi_qwenft","gaze_duration"
"14275",4.21020587921143,"ZH","vmi_qwenft","gaze_duration"
"14276",2.79917129516602,"ZH","vmi_qwenft","gaze_duration"
"14277",4.9409886264801,"ZH","vmi_qwenft","gaze_duration"
"14278",3.5272615814209,"ZH","vmi_qwenft","gaze_duration"
"14279",5.15984037160873,"ZH","vmi_qwenft","gaze_duration"
"14280",4.65361085176468,"ZH","vmi_qwenft","gaze_duration"
"14281",2.75008377075195,"ZH","vmi_qwenft","gaze_duration"
"14282",4.22058638572693,"ZH","vmi_qwenft","gaze_duration"
"14283",3.03034767150879,"ZH","vmi_qwenft","gaze_duration"
"14284",5.48848728477955,"ZH","vmi_qwenft","gaze_duration"
"14285",2.91459402084351,"ZH","vmi_qwenft","gaze_duration"
"14286",4.00009664535522,"ZH","vmi_qwenft","gaze_duration"
"14287",2.75257429122925,"ZH","vmi_qwenft","gaze_duration"
"14288",4.83901276826859,"ZH","vmi_qwenft","gaze_duration"
"14289",3.2543238067627,"ZH","vmi_qwenft","gaze_duration"
"14290",3.02136215209961,"ZH","vmi_qwenft","gaze_duration"
"14291",4.57182988166809,"ZH","vmi_qwenft","gaze_duration"
"14292",4.1222539806366,"ZH","vmi_qwenft","gaze_duration"
"14293",3.40922483444214,"ZH","vmi_qwenft","gaze_duration"
"14294",3.34845313072205,"ZH","vmi_qwenft","gaze_duration"
"14295",4.97853800296783,"ZH","vmi_qwenft","gaze_duration"
"14296",3.0534952545166,"ZH","vmi_qwenft","gaze_duration"
"14297",2.55182298660278,"ZH","vmi_qwenft","gaze_duration"
"14298",5.24396946668625,"ZH","vmi_qwenft","gaze_duration"
"14299",4.3680179977417,"ZH","vmi_qwenft","gaze_duration"
"14300",4.76287784814835,"ZH","vmi_qwenft","gaze_duration"
"14301",3.69354542732239,"ZH","vmi_qwenft","gaze_duration"
"14302",3.81859573364258,"ZH","vmi_qwenft","gaze_duration"
"14303",2.61772879600525,"ZH","vmi_qwenft","gaze_duration"
"14304",5.30005952358246,"ZH","vmi_qwenft","gaze_duration"
"14305",3.9377498292923,"ZH","vmi_qwenft","gaze_duration"
"14306",3.06380828857422,"ZH","vmi_qwenft","gaze_duration"
"14307",4.44445892810822,"ZH","vmi_qwenft","gaze_duration"
"14308",3.72912653923035,"ZH","vmi_qwenft","gaze_duration"
"14309",3.39421233177185,"ZH","vmi_qwenft","gaze_duration"
"14310",4.60754915714264,"ZH","vmi_qwenft","gaze_duration"
"14311",3.59475001335144,"ZH","vmi_qwenft","gaze_duration"
"14312",3.20206030845642,"ZH","vmi_qwenft","gaze_duration"
"14313",5.34542445480824,"ZH","vmi_qwenft","gaze_duration"
"14314",3.95588072776794,"ZH","vmi_qwenft","gaze_duration"
"14315",2.74460610389709,"ZH","vmi_qwenft","gaze_duration"
"14316",4.24957009792328,"ZH","vmi_qwenft","gaze_duration"
"14317",5.41802212238312,"ZH","vmi_qwenft","gaze_duration"
"14318",4.10497161388397,"ZH","vmi_qwenft","gaze_duration"
"14319",3.6823525094986,"ZH","vmi_qwenft","gaze_duration"
"14320",3.11234959602356,"ZH","vmi_qwenft","gaze_duration"
"14321",2.55315574645996,"ZH","vmi_qwenft","gaze_duration"
"14322",4.70763739585876,"ZH","vmi_qwenft","gaze_duration"
"14323",3.1857887172699,"ZH","vmi_qwenft","gaze_duration"
"14324",5.47228369504213,"ZH","vmi_qwenft","gaze_duration"
"14325",5.22453185558319,"ZH","vmi_qwenft","gaze_duration"
"14326",2.64036544799805,"ZH","vmi_qwenft","gaze_duration"
"14327",4.97389557600021,"ZH","vmi_qwenft","gaze_duration"
"14328",3.7092729473114,"ZH","vmi_qwenft","gaze_duration"
"14329",3.87421580791473,"ZH","vmi_qwenft","gaze_duration"
"14330",5.46719401717186,"ZH","vmi_qwenft","gaze_duration"
"14331",5.48043188095093,"ZH","vmi_qwenft","gaze_duration"
"14332",5.27618410825729,"ZH","vmi_qwenft","gaze_duration"
"14333",2.61772879600525,"ZH","vmi_qwenft","gaze_duration"
"14334",5.30005952358246,"ZH","vmi_qwenft","gaze_duration"
"14335",3.73937973022461,"ZH","vmi_qwenft","gaze_duration"
"14336",5.06767019271851,"ZH","vmi_qwenft","gaze_duration"
"14337",5.39824565887451,"ZH","vmi_qwenft","gaze_duration"
"14338",5.11419465780258,"ZH","vmi_qwenft","gaze_duration"
"14339",4.6282159948349,"ZH","vmi_qwenft","gaze_duration"
"14340",5.33938860535622,"ZH","vmi_qwenft","gaze_duration"
"14341",4.24957009792328,"ZH","vmi_qwenft","gaze_duration"
"14342",5.41802212238312,"ZH","vmi_qwenft","gaze_duration"
"14343",4.10497161388397,"ZH","vmi_qwenft","gaze_duration"
"14344",4.70763739585876,"ZH","vmi_qwenft","gaze_duration"
"14345",3.1857887172699,"ZH","vmi_qwenft","gaze_duration"
"14346",5.47228369504213,"ZH","vmi_qwenft","gaze_duration"
"14347",4.10634860038757,"ZH","vmi_qwenft","gaze_duration"
"14348",5.43421563148499,"ZH","vmi_qwenft","gaze_duration"
"14349",3.2165664100647,"ZH","vmi_qwenft","gaze_duration"
"14350",2.61252531051636,"ZH","vmi_qwenft","gaze_duration"
"14351",3.08854421615601,"ZH","vmi_qwenft","gaze_duration"
"14352",5.11419465780258,"ZH","vmi_qwenft","gaze_duration"
"14353",5.03852989912033,"ZH","vmi_qwenft","gaze_duration"
"14354",4.69570949316025,"ZH","vmi_qwenft","gaze_duration"
"14355",5.13133152961731,"ZH","vmi_qwenft","gaze_duration"
"14356",4.65617140769958,"ZH","vmi_qwenft","gaze_duration"
"14357",3.77498194217682,"ZH","vmi_qwenft","gaze_duration"
"14358",4.28609713554382,"ZH","vmi_qwenft","gaze_duration"
"14359",4.97389557600021,"ZH","vmi_qwenft","gaze_duration"
"14360",3.0009959602356,"ZH","vmi_qwenft","gaze_duration"
"14361",3.51925691604614,"ZH","vmi_qwenft","gaze_duration"
"14362",2.85762533187866,"ZH","vmi_qwenft","gaze_duration"
"14363",3.66110023498535,"ZH","vmi_qwenft","gaze_duration"
"14364",3.87421580791473,"ZH","vmi_qwenft","gaze_duration"
"14365",5.46719401717186,"ZH","vmi_qwenft","gaze_duration"
"14366",5.48043188095093,"ZH","vmi_qwenft","gaze_duration"
"14367",5.27618410825729,"ZH","vmi_qwenft","gaze_duration"
"14368",4.03852089881897,"ZH","vmi_qwenft","gaze_duration"
"14369",3.32612689971924,"ZH","vmi_qwenft","gaze_duration"
"14370",2.61939748764038,"ZH","vmi_qwenft","gaze_duration"
"14371",3.20409306526184,"ZH","vmi_qwenft","gaze_duration"
"14372",4.31231602668762,"ZH","vmi_qwenft","gaze_duration"
"14373",2.61772879600525,"ZH","vmi_qwenft","gaze_duration"
"14374",5.30005952358246,"ZH","vmi_qwenft","gaze_duration"
"14375",3.73937973022461,"ZH","vmi_qwenft","gaze_duration"
"14376",5.06767019271851,"ZH","vmi_qwenft","gaze_duration"
"14377",5.39824565887451,"ZH","vmi_qwenft","gaze_duration"
"14378",4.97389557600021,"ZH","vmi_qwenft","gaze_duration"
"14379",3.44349011421204,"ZH","vmi_qwenft","gaze_duration"
"14380",4.9903821015358,"ZH","vmi_qwenft","gaze_duration"
"14381",5.24893846750259,"ZH","vmi_qwenft","gaze_duration"
"14382",2.61772879600525,"ZH","vmi_qwenft","gaze_duration"
"14383",5.30005952358246,"ZH","vmi_qwenft","gaze_duration"
"14384",2.5837539100647,"ZH","vmi_qwenft","gaze_duration"
"14385",3.69337710380554,"ZH","vmi_qwenft","gaze_duration"
"14386",5.48765304327011,"ZH","vmi_qwenft","gaze_duration"
"14387",3.64618214607239,"ZH","vmi_qwenft","gaze_duration"
"14388",4.15618618965149,"ZH","vmi_qwenft","gaze_duration"
"14389",5.22453185558319,"ZH","vmi_qwenft","gaze_duration"
"14390",2.58077534675598,"ZH","vmi_qwenft","gaze_duration"
"14391",3.35469779014587,"ZH","vmi_qwenft","gaze_duration"
"14392",4.21997794151306,"ZH","vmi_qwenft","gaze_duration"
"14393",4.51898321151733,"ZH","vmi_qwenft","gaze_duration"
"14394",2.99761733055115,"ZH","vmi_qwenft","gaze_duration"
"14395",4.78326776266098,"ZH","vmi_qwenft","gaze_duration"
"14396",5.315511521101,"ZH","vmi_qwenft","gaze_duration"
"14397",3.27256402015686,"ZH","vmi_qwenft","gaze_duration"
"14398",2.95808109283447,"ZH","vmi_qwenft","gaze_duration"
"14399",2.61772879600525,"ZH","vmi_qwenft","gaze_duration"
"14400",5.30005952358246,"ZH","vmi_qwenft","gaze_duration"
"14401",4.29998251438141,"ZH","vmi_qwenft","gaze_duration"
"14402",3.11567005157471,"ZH","vmi_qwenft","gaze_duration"
"14403",3.47064980506897,"ZH","vmi_qwenft","gaze_duration"
"14404",3.93914314746857,"ZH","vmi_qwenft","gaze_duration"
"14405",3.96622058391571,"ZH","vmi_qwenft","gaze_duration"
"14406",3.2543238067627,"ZH","vmi_qwenft","gaze_duration"
"14407",3.02136215209961,"ZH","vmi_qwenft","gaze_duration"
"14408",4.28609713554382,"ZH","vmi_qwenft","gaze_duration"
"14409",5.06085785865784,"ZH","vmi_qwenft","gaze_duration"
"14410",5.27742406368256,"ZH","vmi_qwenft","gaze_duration"
"14411",3.01198467254639,"ZH","vmi_qwenft","gaze_duration"
"14412",4.36027893066406,"ZH","vmi_qwenft","gaze_duration"
"14413",2.87379344940186,"ZH","vmi_qwenft","gaze_duration"
"14414",4.91320296764374,"ZH","vmi_qwenft","gaze_duration"
"14415",3.7092729473114,"ZH","vmi_qwenft","gaze_duration"
"14416",3.48831066131592,"ZH","vmi_qwenft","gaze_duration"
"14417",4.9903821015358,"ZH","vmi_qwenft","gaze_duration"
"14418",5.24893846750259,"ZH","vmi_qwenft","gaze_duration"
"14419",4.97389557600021,"ZH","vmi_qwenft","gaze_duration"
"14420",4.75773253679275,"ZH","vmi_qwenft","gaze_duration"
"14421",3.40429696083069,"ZH","vmi_qwenft","gaze_duration"
"14422",3.72912653923035,"ZH","vmi_qwenft","gaze_duration"
"14423",3.39421233177185,"ZH","vmi_qwenft","gaze_duration"
"14424",3.61631258964539,"ZH","vmi_qwenft","gaze_duration"
"14425",4.23695572853088,"ZH","vmi_qwenft","gaze_duration"
"14426",2.92317279815674,"ZH","vmi_qwenft","gaze_duration"
"14427",4.36631568908691,"ZH","vmi_qwenft","gaze_duration"
"14428",3.39071926116943,"ZH","vmi_qwenft","gaze_duration"
"14429",3.22941621780395,"ZH","vmi_qwenft","gaze_duration"
"14430",5.08061489105225,"ZH","vmi_qwenft","gaze_duration"
"14431",4.53680714607239,"ZH","vmi_qwenft","gaze_duration"
"14432",3.53725561141968,"ZH","vmi_qwenft","gaze_duration"
"14433",4.83637234210968,"ZH","vmi_qwenft","gaze_duration"
"14434",4.81400069236755,"ZH","vmi_qwenft","gaze_duration"
"14435",5.06085785865784,"ZH","vmi_qwenft","gaze_duration"
"14436",5.27742406368256,"ZH","vmi_qwenft","gaze_duration"
"14437",3.78179403781891,"ZH","vmi_qwenft","gaze_duration"
"14438",3.0965495967865,"ZH","vmi_qwenft","gaze_duration"
"14439",4.06699058055878,"ZH","vmi_qwenft","gaze_duration"
"14440",4.77357568979263,"ZH","vmi_qwenft","gaze_duration"
"14441",5.04001590251923,"ZH","vmi_qwenft","gaze_duration"
"14442",3.80853375434875,"ZH","vmi_qwenft","gaze_duration"
"14443",4.42342611789703,"ZH","vmi_qwenft","gaze_duration"
"14444",2.61772879600525,"ZH","vmi_qwenft","gaze_duration"
"14445",5.30005952358246,"ZH","vmi_qwenft","gaze_duration"
"14446",3.73937973022461,"ZH","vmi_qwenft","gaze_duration"
"14447",5.06767019271851,"ZH","vmi_qwenft","gaze_duration"
"14448",5.39824565887451,"ZH","vmi_qwenft","gaze_duration"
"14449",3.66375109195709,"ZH","vmi_qwenft","gaze_duration"
"14450",4.45422419548035,"ZH","vmi_qwenft","gaze_duration"
"14451",3.93272587299347,"ZH","vmi_qwenft","gaze_duration"
"14452",4.60793813705444,"ZH","vmi_qwenft","gaze_duration"
"14453",3.72912653923035,"ZH","vmi_qwenft","gaze_duration"
"14454",3.39421233177185,"ZH","vmi_qwenft","gaze_duration"
"14455",4.77357568979263,"ZH","vmi_qwenft","gaze_duration"
"14456",5.04001590251923,"ZH","vmi_qwenft","gaze_duration"
"14457",3.72608336448669,"ZH","vmi_qwenft","gaze_duration"
"14458",4.7752040886879,"ZH","vmi_qwenft","gaze_duration"
"14459",4.81418832778931,"ZH","vmi_qwenft","gaze_duration"
"14460",4.49408933162689,"ZH","vmi_qwenft","gaze_duration"
"14461",3.20891889572144,"ZH","vmi_qwenft","gaze_duration"
"14462",4.65617140769958,"ZH","vmi_qwenft","gaze_duration"
"14463",3.77498194217682,"ZH","vmi_qwenft","gaze_duration"
"14464",4.08010276794434,"ZH","vmi_qwenft","gaze_duration"
"14465",3.1928299331665,"ZH","vmi_qwenft","gaze_duration"
"14466",4.24560054779053,"ZH","vmi_qwenft","gaze_duration"
"14467",4.30184706687927,"ZH","vmi_qwenft","gaze_duration"
"14468",4.04210349559784,"ZH","vmi_qwenft","gaze_duration"
"14469",2.94904955863953,"ZH","vmi_qwenft","gaze_duration"
"14470",2.61772879600525,"ZH","vmi_qwenft","gaze_duration"
"14471",5.30005952358246,"ZH","vmi_qwenft","gaze_duration"
"14472",3.73937973022461,"ZH","vmi_qwenft","gaze_duration"
"14473",5.06767019271851,"ZH","vmi_qwenft","gaze_duration"
"14474",5.39824565887451,"ZH","vmi_qwenft","gaze_duration"
"14475",2.8585112953186,"ZH","vmi_qwenft","gaze_duration"
"14476",5.28827547669411,"ZH","vmi_qwenft","gaze_duration"
"14477",3.33524831771851,"ZH","vmi_qwenft","gaze_duration"
"14478",3.75765987873077,"ZH","vmi_qwenft","gaze_duration"
"14479",5.11419465780258,"ZH","vmi_qwenft","gaze_duration"
"14480",3.72912653923035,"ZH","vmi_qwenft","gaze_duration"
"14481",3.39421233177185,"ZH","vmi_qwenft","gaze_duration"
"14482",3.92848702907562,"ZH","vmi_qwenft","gaze_duration"
"14483",2.87379344940186,"ZH","vmi_qwenft","gaze_duration"
"14484",4.91320296764374,"ZH","vmi_qwenft","gaze_duration"
"14485",4.6282159948349,"ZH","vmi_qwenft","gaze_duration"
"14486",5.33938860535622,"ZH","vmi_qwenft","gaze_duration"
"14487",3.10261401176453,"ZH","vmi_qwenft","gaze_duration"
"14488",2.58312114715576,"ZH","vmi_qwenft","gaze_duration"
"14489",3.36398157119751,"ZH","vmi_qwenft","gaze_duration"
"14490",3.25719341278076,"ZH","vmi_qwenft","gaze_duration"
"14491",3.6823525094986,"ZH","vmi_qwenft","gaze_duration"
"14492",3.11234959602356,"ZH","vmi_qwenft","gaze_duration"
"14493",2.55315574645996,"ZH","vmi_qwenft","gaze_duration"
"14494",3.87421580791473,"ZH","vmi_qwenft","gaze_duration"
"14495",5.46719401717186,"ZH","vmi_qwenft","gaze_duration"
"14496",5.48043188095093,"ZH","vmi_qwenft","gaze_duration"
"14497",5.27618410825729,"ZH","vmi_qwenft","gaze_duration"
"14498",4.86554392814636,"ZH","vmi_qwenft","gaze_duration"
"14499",3.55455502510071,"ZH","vmi_qwenft","gaze_duration"
"14500",5.33338495731354,"ZH","vmi_qwenft","gaze_duration"
"14501",4.24957009792328,"ZH","vmi_qwenft","gaze_duration"
"14502",5.41802212238312,"ZH","vmi_qwenft","gaze_duration"
"14503",4.10497161388397,"ZH","vmi_qwenft","gaze_duration"
"14504",4.4769696855545,"ZH","vmi_qwenft","gaze_duration"
"14505",4.35615738868713,"ZH","vmi_qwenft","gaze_duration"
"14506",3.5852437877655,"ZH","vmi_qwenft","gaze_duration"
"14507",2.61772879600525,"ZH","vmi_qwenft","gaze_duration"
"14508",5.30005952358246,"ZH","vmi_qwenft","gaze_duration"
"14509",3.18653091430664,"ZH","vmi_qwenft","gaze_duration"
"14510",4.21411880493164,"ZH","vmi_qwenft","gaze_duration"
"14511",2.55182298660278,"ZH","vmi_qwenft","gaze_duration"
"14512",5.24396946668625,"ZH","vmi_qwenft","gaze_duration"
"14513",3.99870594978333,"ZH","vmi_qwenft","gaze_duration"
"14514",4.70830747127533,"ZH","vmi_qwenft","gaze_duration"
"14515",3.21312340736389,"ZH","vmi_qwenft","gaze_duration"
"14516",3.3909090423584,"ZH","vmi_qwenft","gaze_duration"
"14517",5.40991441547871,"ZH","vmi_qwenft","gaze_duration"
"14518",4.43626245498657,"ZH","vmi_qwenft","gaze_duration"
"14519",5.11419465780258,"ZH","vmi_qwenft","gaze_duration"
"14520",3.98053595066071,"ZH","vmi_qwenft","gaze_duration"
"14521",3.35529979705811,"ZH","vmi_qwenft","gaze_duration"
"14522",5.01759209871292,"ZH","vmi_qwenft","gaze_duration"
"14523",4.06761261463165,"ZH","vmi_qwenft","gaze_duration"
"14524",3.75960215568542,"ZH","vmi_qwenft","gaze_duration"
"14525",4.26406129837036,"ZH","vmi_qwenft","gaze_duration"
"14526",4.54872437953949,"ZH","vmi_qwenft","gaze_duration"
"14527",3.26181921005249,"ZH","vmi_qwenft","gaze_duration"
"14528",4.54872437953949,"ZH","vmi_qwenft","gaze_duration"
"14529",3.26181921005249,"ZH","vmi_qwenft","gaze_duration"
"14530",2.5837539100647,"ZH","vmi_qwenft","gaze_duration"
"14531",4.10634860038757,"ZH","vmi_qwenft","gaze_duration"
"14532",5.43421563148499,"ZH","vmi_qwenft","gaze_duration"
"14533",3.54285534858704,"ZH","vmi_qwenft","gaze_duration"
"14534",4.18857523441315,"ZH","vmi_qwenft","gaze_duration"
"14535",4.05689987182617,"ZH","vmi_qwenft","gaze_duration"
"14536",5.49969437360764,"ZH","vmi_qwenft","gaze_duration"
"14537",4.87662377595901,"ZH","vmi_qwenft","gaze_duration"
"14538",3.208567943573,"ZH","vmi_qwenft","gaze_duration"
"14539",5.39024659633636,"ZH","vmi_qwenft","gaze_duration"
"14540",4.35615738868713,"ZH","vmi_qwenft","gaze_duration"
"14541",3.5852437877655,"ZH","vmi_qwenft","gaze_duration"
"14542",3.21312340736389,"ZH","vmi_qwenft","gaze_duration"
"14543",3.27194675445557,"ZH","vmi_qwenft","gaze_duration"
"14544",3.39294728279114,"ZH","vmi_qwenft","gaze_duration"
"14545",5.0790348315239,"ZH","vmi_qwenft","gaze_duration"
"14546",3.43797525405884,"ZH","vmi_qwenft","gaze_duration"
"14547",4.42068037033081,"ZH","vmi_qwenft","gaze_duration"
"14548",3.84643730163574,"ZH","vmi_qwenft","gaze_duration"
"14549",5.15984037160873,"ZH","vmi_qwenft","gaze_duration"
"14550",2.64848956108093,"ZH","vmi_qwenft","gaze_duration"
"14551",2.53567394256592,"ZH","vmi_qwenft","gaze_duration"
"14552",3.35484942436218,"ZH","vmi_qwenft","gaze_duration"
"14553",3.31363376617432,"ZH","vmi_qwenft","gaze_duration"
"14554",4.19370087623596,"ZH","vmi_qwenft","gaze_duration"
"14555",5.11419465780258,"ZH","vmi_qwenft","gaze_duration"
"14556",3.22506698608398,"ZH","vmi_qwenft","gaze_duration"
"14557",3.39294728279114,"ZH","vmi_qwenft","gaze_duration"
"14558",5.0790348315239,"ZH","vmi_qwenft","gaze_duration"
"14559",3.69337710380554,"ZH","vmi_qwenft","gaze_duration"
"14560",5.48765304327011,"ZH","vmi_qwenft","gaze_duration"
"14561",3.11567005157471,"ZH","vmi_qwenft","gaze_duration"
"14562",3.03348406791687,"ZH","vmi_qwenft","gaze_duration"
"14563",4.22058638572693,"ZH","vmi_qwenft","gaze_duration"
"14564",3.27256402015686,"ZH","vmi_qwenft","gaze_duration"
"14565",2.95808109283447,"ZH","vmi_qwenft","gaze_duration"
"14566",2.61772879600525,"ZH","vmi_qwenft","gaze_duration"
"14567",5.30005952358246,"ZH","vmi_qwenft","gaze_duration"
"14568",4.29998251438141,"ZH","vmi_qwenft","gaze_duration"
"14569",2.79917129516602,"ZH","vmi_qwenft","gaze_duration"
"14570",4.9409886264801,"ZH","vmi_qwenft","gaze_duration"
"14571",3.55455502510071,"ZH","vmi_qwenft","gaze_duration"
"14572",5.33338495731354,"ZH","vmi_qwenft","gaze_duration"
